-32.899 6.928 14.976 -0.098740
-30.262 3.171 13.421 0.038161
-27.137 3.736 17.150 0.144781
-29.854 7.472 18.815 -0.055665
-31.447 5.044 14.533 -0.019975
-32.522 5.879 14.198 0.091033
-33.222 5.436 12.914 0.058238
-32.465 4.127 12.570 -0.045163
-31.300 4.097 13.575 -0.068532
-33.353 2.929 12.830 0.005778
-33.172 6.467 11.789 -0.038688
-31.764 6.858 11.375 0.021444
-31.335 7.993 12.267 -0.005978
-31.954 9.037 12.527 0.001860
-30.126 7.789 12.867 0.000250
-28.976 3.726 15.464 0.073301
-29.170 3.023 14.294 -0.056242
-28.104 1.988 14.123 -0.016068
-27.250 2.161 15.187 -0.008541
-27.775 3.257 16.028 -0.129903
-27.961 1.071 12.980 -0.010441
-26.041 1.467 15.529 0.012716
-25.857 0.148 15.407 -0.024510
-28.784 5.517 17.698 0.022642
-27.609 4.828 17.911 -0.142248
-26.896 5.369 19.068 0.025888
-27.681 6.435 19.529 -0.034601
-28.859 6.508 18.674 0.063623
-25.577 4.871 19.554 0.004380
-27.443 7.370 20.651 0.004531
-26.652 8.572 20.165 -0.007760
-31.128 6.814 16.822 -0.051063
-30.918 7.648 17.947 0.059268
-31.992 8.641 18.000 0.046314
-32.776 8.416 16.864 0.017702
-32.184 7.278 16.165 0.075741
-32.176 9.647 19.057 0.003805
-33.959 8.812 16.118 -0.011682
-34.809 9.669 16.377 0.021738
-34.044 7.899 14.861 0.040092
-35.325 7.131 14.857 -0.015688
-36.272 7.201 14.069 0.004485
-35.389 6.218 15.852 -0.004597
-36.425 5.215 15.824 0.008505
-29.727 8.779 13.840 0.000307
-28.475 8.275 14.481 0.000000
-27.973 8.818 15.614 0.000000
-28.642 9.959 16.292 0.000000
-26.712 8.312 16.241 0.000000
-25.945 7.343 15.360 0.000000
-24.517 7.182 15.884 0.000000
-23.688 6.346 14.919 0.000000
-24.009 4.879 15.121 0.000000
-22.187 6.642 15.079 0.000000
-21.304 5.527 14.566 0.000000
-20.378 5.805 13.392 0.000000
-19.435 6.999 13.501 0.000000
-19.404 7.668 12.142 0.000000
-18.003 6.647 13.902 0.000000
-17.061 7.831 13.745 0.000000
-15.673 7.580 14.317 0.000000
-14.734 8.781 14.170 0.000000
-13.388 8.547 14.825 0.000000
-14.494 9.135 12.718 0.000000
