-02.10210000e+01 -01.07720000e+01 009.08300000e+00 -06.62980000e-02
-01.86750000e+01 -01.30130000e+01 009.79700000e+00 001.45680000e-01
-02.16390000e+01 -01.39230000e+01 001.28900000e+01 -01.15370000e-02
-02.42410000e+01 -01.05870000e+01 001.19190000e+01 -01.44195000e-01
-02.16210000e+01 -09.82900000e+00 008.30900000e+00 005.52970000e-02
-01.77520000e+01 -01.41450000e+01 001.00010000e+01 -03.78390000e-02
-02.24640000e+01 -01.45200000e+01 001.39690000e+01 -02.13240000e-02
-02.52510000e+01 -09.58800000e+00 001.15530000e+01 008.85300000e-03
-02.08520000e+01 -09.68400000e+00 007.05100000e+00 004.02570000e-02
-01.83860000e+01 -01.48680000e+01 001.11280000e+01 003.36200000e-02
-02.36030000e+01 -01.36080000e+01 001.40980000e+01 001.11600000e-03
-02.47240000e+01 -08.91900000e+00 001.03500000e+01 -02.81170000e-02
-01.97210000e+01 -01.06350000e+01 007.16500000e+00 002.62050000e-02
-01.96170000e+01 -01.40930000e+01 001.14600000e+01 -06.15880000e-02
-02.33300000e+01 -01.25700000e+01 001.30830000e+01 -01.48735000e-01
-02.34220000e+01 -09.62600000e+00 001.01470000e+01 007.35820000e-02
-01.98770000e+01 -01.12650000e+01 008.41200000e+00 008.53660000e-02
-01.64840000e+01 -01.44970000e+01 009.30800000e+00 001.90000000e-04
-02.48160000e+01 -01.35310000e+01 001.49520000e+01 004.74900000e-03
-02.54570000e+01 -07.82700000e+00 009.61300000e+00 001.51860000e-02
-01.85150000e+01 -01.11800000e+01 006.45500000e+00 -03.67110000e-02
-01.56160000e+01 -01.54380000e+01 009.61800000e+00 -08.06900000e-03
-02.53250000e+01 -01.46270000e+01 001.55000000e+01 -01.11780000e-02
-02.50000000e+01 -06.47900000e+00 001.00940000e+01 -02.18270000e-02
-01.79330000e+01 -01.21680000e+01 007.36400000e+00 008.47960000e-02
-01.65750000e+01 -01.50350000e+01 005.24700000e+00 007.81000000e-03
-01.44280000e+01 -01.55200000e+01 008.75800000e+00 001.44400000e-03
-01.78670000e+01 -01.34880000e+01 006.66400000e+00 -01.74070000e-02
-01.87760000e+01 -01.22380000e+01 008.56700000e+00 -01.83129000e-01
-02.04160000e+01 -01.46430000e+01 001.25530000e+01 001.94180000e-02
-02.43320000e+01 -01.15150000e+01 001.30440000e+01 001.90268000e-01
-02.28500000e+01 -09.19700000e+00 008.84200000e+00 -07.17450000e-02
-01.79410000e+01 -01.61310000e+01 001.18370000e+01 001.38600000e-03
-02.22240000e+01 -01.57780000e+01 001.47670000e+01 -04.05000000e-03
-02.65470000e+01 -09.34000000e+00 001.22920000e+01 006.82400000e-03
-02.13410000e+01 -08.69000000e+00 006.02900000e+00 001.75800000e-03
-01.98320000e+01 -01.29910000e+01 001.07130000e+01 -03.21400000e-02
-02.31530000e+01 -01.06820000e+01 001.11640000e+01 002.69410000e-02
-01.38170000e+01 -01.66110000e+01 008.66200000e+00 -02.31700000e-03
-01.87950000e+01 -01.42870000e+01 006.64900000e+00 001.05200000e-03
-01.40770000e+01 -01.44590000e+01 008.17800000e+00 -02.29200000e-03
-01.66430000e+01 -01.38140000e+01 005.97900000e+00 -01.34900000e-02
-01.82860000e+01 -01.06720000e+01 005.28700000e+00 001.73900000e-02
-02.13720000e+01 -01.16390000e+01 001.09160000e+01 002.34400000e-03
