-01.94280000e+01 -01.10370000e+01 002.88090000e+01 -03.27520000e-02
-02.93570000e+01 -01.87990000e+01 002.49100000e+01 001.39755000e-01
-02.20060000e+01 -01.30120000e+01 002.74430000e+01 005.97080000e-02
-02.14100000e+01 -01.19430000e+01 002.80230000e+01 -09.74260000e-02
-02.22300000e+01 -01.08920000e+01 002.87270000e+01 -01.05590000e-02
-01.99560000e+01 -01.17680000e+01 002.79920000e+01 -07.23000000e-03
-01.90790000e+01 -01.24640000e+01 002.69700000e+01 -01.92020000e-02
-01.78410000e+01 -01.30080000e+01 002.76910000e+01 001.27390000e-02
-01.77270000e+01 -01.42570000e+01 002.85690000e+01 003.28000000e-04
-01.65160000e+01 -01.42690000e+01 002.94780000e+01 -02.43500000e-03
-01.52540000e+01 -01.37490000e+01 002.88280000e+01 -01.07800000e-03
-01.54150000e+01 -01.22890000e+01 002.84570000e+01 -03.11700000e-03
-02.90060000e+01 -01.76490000e+01 002.55130000e+01 -01.00089000e-01
-01.66740000e+01 -01.20220000e+01 002.76570000e+01 -07.59000000e-04
-01.66500000e+01 -01.06460000e+01 002.70090000e+01 -04.45000000e-04
-01.76890000e+01 -01.54870000e+01 002.76660000e+01 -06.52600000e-03
-01.89360000e+01 -01.43810000e+01 002.94930000e+01 002.03600000e-03
-03.07760000e+01 -01.91710000e+01 002.48550000e+01 -08.56080000e-02
-03.11920000e+01 -02.02230000e+01 002.41690000e+01 001.16297000e-01
-03.26230000e+01 -02.04880000e+01 002.42130000e+01 -06.79050000e-02
-03.31830000e+01 -02.16060000e+01 002.37220000e+01 001.11090000e-01
-03.23590000e+01 -02.26750000e+01 002.30660000e+01 005.76000000e-04
-03.46460000e+01 -02.17420000e+01 002.38390000e+01 -01.05470000e-02
-02.76040000e+01 -01.72220000e+01 002.56160000e+01 001.11672000e-01
-03.52850000e+01 -02.27120000e+01 002.33560000e+01 001.57790000e-02
-03.59700000e+01 -02.36560000e+01 002.28820000e+01 003.08430000e-02
-03.61410000e+01 -02.48740000e+01 002.37700000e+01 -02.39250000e-02
-03.69540000e+01 -02.59800000e+01 002.31110000e+01 001.97320000e-02
-03.67940000e+01 -02.60080000e+01 002.16010000e+01 005.07000000e-04
-03.73730000e+01 -02.47110000e+01 002.10610000e+01 001.46130000e-02
-03.65910000e+01 -02.34840000e+01 002.15040000e+01 -01.64650000e-02
-03.55080000e+01 -02.31560000e+01 002.04770000e+01 009.74500000e-03
-03.51880000e+01 -02.72900000e+01 002.03340000e+01 -06.73000000e-04
-03.62830000e+01 -02.77760000e+01 001.94270000e+01 004.59900000e-03
-02.72780000e+01 -01.60880000e+01 002.62360000e+01 -01.12632000e-01
-03.47560000e+01 -02.53920000e+01 002.41470000e+01 001.09770000e-02
-03.68440000e+01 -02.44290000e+01 002.50460000e+01 001.33110000e-02
-02.58680000e+01 -01.57050000e+01 002.63330000e+01 009.79310000e-02
-02.54580000e+01 -01.45160000e+01 002.68190000e+01 -01.29465000e-01
-02.64450000e+01 -01.34780000e+01 002.72750000e+01 005.87100000e-03
-02.40090000e+01 -01.42380000e+01 002.68660000e+01 006.94930000e-02
-02.34710000e+01 -01.31830000e+01 002.74740000e+01 -01.08760000e-01
-01.68320000e+01 -01.30540000e+01 002.66680000e+01 -09.17400000e-03
-01.42370000e+01 -01.37980000e+01 002.98220000e+01 -05.65200000e-03
-03.75040000e+01 -02.23780000e+01 002.15390000e+01 001.13610000e-02
-03.54220000e+01 -02.61650000e+01 002.12340000e+01 -05.16200000e-03
-03.40790000e+01 -02.78050000e+01 002.03430000e+01 005.04000000e-03
