-08.22100000e+00 009.53000000e+00 004.20400000e+00 008.30000000e-04
-09.99700000e+00 006.69500000e+00 001.70450000e+01 -01.63600000e-03
-08.83500000e+00 008.75800000e+00 007.59500000e+00 001.10220000e-02
-09.07600000e+00 008.84100000e+00 006.26600000e+00 -01.68880000e-02
-01.03240000e+01 008.30400000e+00 005.64200000e+00 005.77300000e-03
-08.09300000e+00 009.49900000e+00 005.42200000e+00 002.65900000e-03
-06.90000000e+00 001.01460000e+01 006.07600000e+00 -05.28500000e-03
-06.10300000e+00 001.08640000e+01 005.00400000e+00 007.13900000e-03
-06.27100000e+00 001.23290000e+01 004.63900000e+00 -07.14800000e-03
-05.78000000e+00 001.26690000e+01 003.23700000e+00 007.74000000e-04
-04.47200000e+00 001.19830000e+01 002.89900000e+00 001.25000000e-04
-04.72000000e+00 001.04900000e+01 002.82100000e+00 008.04000000e-04
-01.03500000e+01 006.44900000e+00 001.57480000e+01 -01.96900000e-03
-05.28100000e+00 009.92500000e+00 004.12300000e+00 -03.68300000e-03
-05.08600000e+00 008.41500000e+00 004.22800000e+00 001.11200000e-03
-05.50300000e+00 001.31130000e+01 005.69500000e+00 009.56000000e-04
-07.75100000e+00 001.26920000e+01 004.70800000e+00 002.80200000e-03
-01.07110000e+01 005.98100000e+00 001.81410000e+01 001.41900000e-02
-01.05700000e+01 006.26800000e+00 001.94530000e+01 -01.39510000e-02
-01.12730000e+01 005.45900000e+00 002.04750000e+01 005.96300000e-03
-01.13030000e+01 005.79500000e+00 002.17900000e+01 -01.71260000e-02
-01.06700000e+01 007.07500000e+00 002.22560000e+01 006.24700000e-03
-01.19870000e+01 004.93600000e+00 002.27870000e+01 -01.66700000e-03
-09.73400000e+00 007.04100000e+00 001.45460000e+01 007.14300000e-03
-01.17440000e+01 005.07900000e+00 002.40340000e+01 009.36000000e-04
-01.15130000e+01 005.19600000e+00 002.52910000e+01 -04.32000000e-03
-01.25910000e+01 005.79400000e+00 002.61750000e+01 003.34800000e-03
-01.19700000e+01 006.80700000e+00 002.71260000e+01 002.40000000e-05
-01.07420000e+01 006.30800000e+00 002.78690000e+01 -01.70000000e-05
-09.69100000e+00 005.78800000e+00 002.68870000e+01 -05.39000000e-04
-01.02210000e+01 004.72200000e+00 002.59120000e+01 001.99500000e-03
-09.14900000e+00 004.46200000e+00 002.48560000e+01 -02.19000000e-04
-09.22200000e+00 007.13700000e+00 002.95950000e+01 002.24000000e-04
-08.55200000e+00 008.26700000e+00 003.03350000e+01 -06.40000000e-05
-01.02860000e+01 006.83900000e+00 001.33330000e+01 004.72000000e-04
-01.32910000e+01 004.68200000e+00 002.69470000e+01 -07.00000000e-04
-01.36120000e+01 006.53100000e+00 002.53180000e+01 -01.11100000e-03
-09.62600000e+00 007.45800000e+00 001.21760000e+01 005.43900000e-03
-01.00670000e+01 007.33600000e+00 001.08930000e+01 -07.80400000e-03
-01.12790000e+01 006.51500000e+00 001.05640000e+01 -06.71000000e-04
-09.29600000e+00 008.00900000e+00 009.82300000e+00 002.23580000e-02
-09.73200000e+00 008.10000000e+00 008.54400000e+00 -01.65010000e-02
-04.71900000e+00 001.06110000e+01 005.24900000e+00 002.32000000e-04
-04.02400000e+00 001.24290000e+01 001.61300000e+00 -01.35000000e-04
-01.04090000e+01 003.48800000e+00 002.66290000e+01 -05.07000000e-04
-01.02120000e+01 007.43800000e+00 002.85900000e+01 -06.10000000e-05
-08.95900000e+00 005.96600000e+00 002.98260000e+01 -01.70000000e-05
