-03.64410000e+01 -01.73840000e+01 002.59790000e+01 -01.19680000e-01
-03.40740000e+01 -01.44180000e+01 002.90110000e+01 -01.48464000e-01
-03.05050000e+01 -01.38200000e+01 002.57390000e+01 001.05464000e-01
-03.28390000e+01 -01.68360000e+01 002.26380000e+01 001.66988000e-01
-03.50240000e+01 -01.58660000e+01 002.72500000e+01 -09.82000000e-02
-03.61720000e+01 -01.66700000e+01 002.71230000e+01 006.07290000e-02
-03.70500000e+01 -01.65800000e+01 002.83850000e+01 -02.92300000e-03
-03.62150000e+01 -01.56970000e+01 002.93430000e+01 004.48100000e-03
-03.50180000e+01 -01.52790000e+01 002.84830000e+01 009.03170000e-02
-03.69830000e+01 -01.45050000e+01 002.98550000e+01 -09.50000000e-05
-03.74000000e+01 -01.79050000e+01 002.90290000e+01 -04.13500000e-03
-03.24950000e+01 -01.43340000e+01 002.71290000e+01 004.85000000e-03
-03.29100000e+01 -01.39680000e+01 002.83700000e+01 -01.36000000e-04
-03.19430000e+01 -01.30020000e+01 002.89660000e+01 -07.84000000e-04
-03.09340000e+01 -01.28370000e+01 002.80290000e+01 -01.02200000e-03
-03.12680000e+01 -01.36880000e+01 002.68640000e+01 -02.08400000e-03
-03.21210000e+01 -01.24340000e+01 003.03060000e+01 001.37312000e-01
-02.97230000e+01 -01.20700000e+01 002.80140000e+01 -02.15790000e-02
-02.94940000e+01 -01.09510000e+01 002.87040000e+01 003.36560000e-02
-03.19500000e+01 -01.53800000e+01 002.44490000e+01 -08.74660000e-02
-03.08190000e+01 -01.46320000e+01 002.46100000e+01 004.22100000e-03
-02.99700000e+01 -01.47530000e+01 002.34310000e+01 -01.51510000e-02
-03.06410000e+01 -01.56030000e+01 002.25460000e+01 002.36210000e-02
-03.18780000e+01 -01.59840000e+01 002.31920000e+01 008.36120000e-02
-02.86710000e+01 -01.40870000e+01 002.32500000e+01 -05.59700000e-02
-03.01960000e+01 -01.60360000e+01 002.12170000e+01 -02.60210000e-02
-02.95780000e+01 -01.74120000e+01 002.12490000e+01 004.16500000e-03
-03.43440000e+01 -01.68490000e+01 002.45860000e+01 -01.26188000e-01
-03.39910000e+01 -01.72600000e+01 002.32740000e+01 007.91000000e-04
-03.50550000e+01 -01.81480000e+01 002.27570000e+01 009.28700000e-03
-03.60050000e+01 -01.82370000e+01 002.37530000e+01 -05.93000000e-03
-03.55220000e+01 -01.74080000e+01 002.48740000e+01 002.29100000e-02
-03.50470000e+01 -01.87740000e+01 002.14360000e+01 -01.29303000e-01
-03.72780000e+01 -01.88010000e+01 002.41510000e+01 004.06890000e-02
-03.80270000e+01 -01.95400000e+01 002.35310000e+01 -01.87650000e-02
-03.76070000e+01 -01.82590000e+01 002.55690000e+01 008.28020000e-02
-03.88960000e+01 -01.74950000e+01 002.54890000e+01 001.42200000e-03
-03.90490000e+01 -01.62770000e+01 002.54200000e+01 -01.43030000e-02
-04.00110000e+01 -01.82700000e+01 002.54750000e+01 -09.08000000e-03
-04.11860000e+01 -01.77020000e+01 002.48930000e+01 004.07830000e-02
