-01.94280000e+01 -01.10370000e+01 002.88090000e+01 008.30000000e-04
-02.93570000e+01 -01.87990000e+01 002.49100000e+01 -01.63600000e-03
-02.20060000e+01 -01.30120000e+01 002.74430000e+01 001.10220000e-02
-02.14100000e+01 -01.19430000e+01 002.80230000e+01 -01.68880000e-02
-02.22300000e+01 -01.08920000e+01 002.87270000e+01 005.77300000e-03
-01.99560000e+01 -01.17680000e+01 002.79920000e+01 002.65900000e-03
-01.90790000e+01 -01.24640000e+01 002.69700000e+01 -05.28500000e-03
-01.78410000e+01 -01.30080000e+01 002.76910000e+01 007.13900000e-03
-01.77270000e+01 -01.42570000e+01 002.85690000e+01 -07.14800000e-03
-01.65160000e+01 -01.42690000e+01 002.94780000e+01 007.74000000e-04
-01.52540000e+01 -01.37490000e+01 002.88280000e+01 001.25000000e-04
-01.54150000e+01 -01.22890000e+01 002.84570000e+01 008.04000000e-04
-02.90060000e+01 -01.76490000e+01 002.55130000e+01 -01.96900000e-03
-01.66740000e+01 -01.20220000e+01 002.76570000e+01 -03.68300000e-03
-01.66500000e+01 -01.06460000e+01 002.70090000e+01 001.11200000e-03
-01.76890000e+01 -01.54870000e+01 002.76660000e+01 009.56000000e-04
-01.89360000e+01 -01.43810000e+01 002.94930000e+01 002.80200000e-03
-03.07760000e+01 -01.91710000e+01 002.48550000e+01 001.41900000e-02
-03.11920000e+01 -02.02230000e+01 002.41690000e+01 -01.39510000e-02
-03.26230000e+01 -02.04880000e+01 002.42130000e+01 005.96300000e-03
-03.31830000e+01 -02.16060000e+01 002.37220000e+01 -01.71260000e-02
-03.23590000e+01 -02.26750000e+01 002.30660000e+01 006.24700000e-03
-03.46460000e+01 -02.17420000e+01 002.38390000e+01 -01.66700000e-03
-02.76040000e+01 -01.72220000e+01 002.56160000e+01 007.14300000e-03
-03.52850000e+01 -02.27120000e+01 002.33560000e+01 009.36000000e-04
-03.59700000e+01 -02.36560000e+01 002.28820000e+01 -04.32000000e-03
-03.61410000e+01 -02.48740000e+01 002.37700000e+01 003.34800000e-03
-03.69540000e+01 -02.59800000e+01 002.31110000e+01 002.40000000e-05
-03.67940000e+01 -02.60080000e+01 002.16010000e+01 -01.70000000e-05
-03.73730000e+01 -02.47110000e+01 002.10610000e+01 -05.39000000e-04
-03.65910000e+01 -02.34840000e+01 002.15040000e+01 001.99500000e-03
-03.55080000e+01 -02.31560000e+01 002.04770000e+01 -02.19000000e-04
-03.51880000e+01 -02.72900000e+01 002.03340000e+01 002.24000000e-04
-03.62830000e+01 -02.77760000e+01 001.94270000e+01 -06.40000000e-05
-02.72780000e+01 -01.60880000e+01 002.62360000e+01 004.72000000e-04
-03.47560000e+01 -02.53920000e+01 002.41470000e+01 -07.00000000e-04
-03.68440000e+01 -02.44290000e+01 002.50460000e+01 -01.11100000e-03
-02.58680000e+01 -01.57050000e+01 002.63330000e+01 005.43900000e-03
-02.54580000e+01 -01.45160000e+01 002.68190000e+01 -07.80400000e-03
-02.64450000e+01 -01.34780000e+01 002.72750000e+01 -06.71000000e-04
-02.40090000e+01 -01.42380000e+01 002.68660000e+01 002.23580000e-02
-02.34710000e+01 -01.31830000e+01 002.74740000e+01 -01.65010000e-02
-01.68320000e+01 -01.30540000e+01 002.66680000e+01 002.32000000e-04
-01.42370000e+01 -01.37980000e+01 002.98220000e+01 -01.35000000e-04
-03.75040000e+01 -02.23780000e+01 002.15390000e+01 -05.07000000e-04
-03.54220000e+01 -02.61650000e+01 002.12340000e+01 -06.10000000e-05
-03.40790000e+01 -02.78050000e+01 002.03430000e+01 -01.70000000e-05
